Country	Record	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	
Luxembourg	PBA_tCO2eqperCap	3.350785e+01	3.471503e+01	3.375959e+01	3.350126e+01	3.109453e+01	2.475490e+01	2.463768e+01	2.266667e+01	2.025822e+01	2.111369e+01	2.222477e+01	2.318182e+01	2.477477e+01	2.550336e+01	2.831858e+01	2.860262e+01	2.768240e+01	2.589474e+01	2.515464e+01	2.334004e+01	2.401575e+01	2.331407e+01	2.222222e+01	2.081031e+01	1.945946e+01	1.816578e+01	1.744387e+01	1.739865e+01	1.537951e+01	
Luxembourg	CBA_tCO2eqperCap	3.875415e+01	3.806925e+01	3.730275e+01	2.371691e+01	3.043471e+01	3.523656e+01	3.590898e+01	3.519073e+01	3.508480e+01	3.613126e+01	3.816324e+01	3.804784e+01	3.899232e+01	4.114898e+01	4.473458e+01	4.420446e+01	4.414264e+01	4.408151e+01	4.519410e+01	4.177387e+01	4.316885e+01	4.481248e+01	4.171393e+01	4.131822e+01	3.748358e+01	3.584927e+01	1.470731e+01	1.457597e+01	1.636937e+01	
Luxembourg	Population	382000	386000	391000	397000	402000	408000	414000	420000	426000	431000	436000	440000	444000	447000	452000	458000	466000	475000	485000	497000	508000	519000	531000	543000	555000	567000	579000	592000	604000	
Luxembourg	PBA_GgCO2eqPerBnUSDGDP	9.675531e+02	9.356314e+02	8.216241e+02	8.067011e+02	6.820988e+02	4.678488e+02	4.683925e+02	4.824672e+02	4.270349e+02	4.092476e+02	4.557102e+02	4.794941e+02	4.657794e+02	3.856912e+02	3.690326e+02	3.507607e+02	3.041426e+02	2.417066e+02	2.184435e+02	2.258103e+02	2.292695e+02	2.016511e+02	2.081938e+02	1.830275e+02	1.633793e+02	1.783721e+02	1.664154e+02	1.604813e+02	1.309818e+02	
Luxembourg	CBA_GgCO2eqPerBnUSDGDP	1.119042e+03	1.026034e+03	9.078558e+02	5.710967e+02	6.676249e+02	6.659442e+02	6.826737e+02	7.490459e+02	7.395732e+02	7.003338e+02	7.825222e+02	7.869839e+02	7.330771e+02	6.223024e+02	5.829570e+02	5.420899e+02	4.849889e+02	4.114657e+02	3.924667e+02	4.041540e+02	4.121172e+02	3.875981e+02	3.908061e+02	3.633953e+02	3.147077e+02	3.520085e+02	1.403085e+02	1.344455e+02	1.394121e+02	
Luxembourg	GDP_MilUSD	1.322925e+04	1.432188e+04	1.606574e+04	1.648690e+04	1.832579e+04	2.158817e+04	2.177661e+04	1.973191e+04	2.020912e+04	2.223593e+04	2.126351e+04	2.127242e+04	2.361633e+04	2.955733e+04	3.468528e+04	3.734739e+04	4.241431e+04	5.088813e+04	5.584969e+04	5.137054e+04	5.321248e+04	6.000463e+04	5.667796e+04	6.173935e+04	6.610385e+04	5.774446e+04	6.069148e+04	6.418194e+04	7.091996e+04	
Macao SAR	PBA_GgCO2eq	1160	1220	1220	1320	1410	1370	1580	1660	1740	1710	1790	1860	1680	1690	1880	2010	1830	1860	1660	2430	1750	1820	1670	1560	1690	1760	1960	2030	1.986507e+03	
Macao SAR	CBA_GgCO2eq	3.156568e+03	2.747040e+03	2.337511e+03	-2.846702e+03	7.916728e+02	4.300317e+03	3.871999e+03	4.182556e+03	4.040448e+03	4.071395e+03	4.253709e+03	4.263426e+03	4.399882e+03	4.922106e+03	5.723768e+03	6.123976e+03	7.004046e+03	7.943031e+03	7.925407e+03	7.476043e+03	8.049731e+03	9.060079e+03	8.796850e+03	8.620470e+03	8.250838e+03	7.692788e+03	7.683478e+03	7.246221e+03	7.396198e+03	
Macao SAR	PBA_tCO2eqperCap	3.372093e+00	3.446328e+00	3.370166e+00	3.567568e+00	3.730159e+00	3.549223e+00	4.020356e+00	4.139651e+00	4.243902e+00	4.090909e+00	4.182243e+00	4.246575e+00	3.741648e+00	3.673913e+00	3.983051e+00	4.161491e+00	3.704453e+00	3.683168e+00	3.223301e+00	4.619772e+00	3.252788e+00	3.303085e+00	2.960993e+00	2.703640e+00	2.864407e+00	2.923588e+00	3.197390e+00	3.258427e+00	3.143208e+00	
Macao SAR	CBA_tCO2eqperCap	9.176070e+00	7.759999e+00	6.457214e+00	-7.693789e+00	2.094372e+00	1.114072e+01	9.852416e+00	1.043031e+01	9.854752e+00	9.740180e+00	9.938572e+00	9.733849e+00	9.799292e+00	1.070023e+01	1.212663e+01	1.267904e+01	1.417823e+01	1.572877e+01	1.538914e+01	1.421301e+01	1.496233e+01	1.644297e+01	1.559725e+01	1.494016e+01	1.398447e+01	1.277872e+01	1.253422e+01	1.163117e+01	1.170284e+01	
Macao SAR	Population	344000	354000	362000	370000	378000	386000	393000	401000	410000	418000	428000	438000	449000	460000	472000	483000	494000	505000	515000	526000	538000	551000	564000	577000	590000	602000	613000	623000	632000	
Macao SAR	PBA_GgCO2eqPerBnUSDGDP	3.601455e+02	3.266296e+02	2.500503e+02	2.346444e+02	2.250295e+02	1.958252e+02	2.218310e+02	2.301954e+02	2.580696e+02	2.634591e+02	2.663495e+02	2.730785e+02	2.294243e+02	2.062225e+02	1.775993e+02	1.662226e+02	1.237351e+02	1.014152e+02	7.935960e+01	1.131521e+02	6.222523e+01	4.957796e+01	3.880871e+01	3.026066e+01	3.053408e+01	3.879927e+01	4.318389e+01	3.999917e+01	3.606321e+01	
Macao SAR	CBA_GgCO2eqPerBnUSDGDP	9.800207e+02	7.354628e+02	4.790946e+02	-5.060324e+02	1.263473e+02	6.146793e+02	5.436262e+02	5.800031e+02	5.992625e+02	6.272784e+02	6.329460e+02	6.259408e+02	6.008570e+02	6.006207e+02	5.407114e+02	5.064392e+02	4.735772e+02	4.330882e+02	3.788898e+02	3.481193e+02	2.862265e+02	2.468023e+02	2.044278e+02	1.672187e+02	1.490720e+02	1.695878e+02	1.692870e+02	1.427797e+02	1.342711e+02	
Macao SAR	GDP_MilUSD	3.220920e+03	3.735117e+03	4.879019e+03	5.625533e+03	6.265844e+03	6.996034e+03	7.122540e+03	7.211265e+03	6.742367e+03	6.490572e+03	6.720492e+03	6.811228e+03	7.322678e+03	8.195033e+03	1.058562e+04	1.209222e+04	1.478966e+04	1.834045e+04	2.091744e+04	2.147552e+04	2.812364e+04	3.670986e+04	4.303158e+04	5.155208e+04	5.534800e+04	4.536168e+04	4.538730e+04	5.075106e+04	5.508405e+04	
Madagascar	PBA_GgCO2eq	21300	21500	21700	21900	22300	24100	25700	27700	29300	30300	29900	27500	25700	25400	25300	27100	28900	29000	28600	28800	29200	29600	30600	30400	30800	31100	32200	32200	3.518477e+04	
Madagascar	CBA_GgCO2eq	2.021211e+04	1.953021e+04	1.884831e+04	1.351163e+04	1.617834e+04	2.060295e+04	2.209407e+04	2.331251e+04	2.386099e+04	2.409769e+04	2.237480e+04	2.197947e+04	2.157951e+04	2.232590e+04	2.006000e+04	2.199843e+04	2.371668e+04	2.540487e+04	2.647338e+04	2.746642e+04	2.720782e+04	2.736341e+04	2.837805e+04	2.830939e+04	2.866220e+04	2.912837e+04	3.085057e+04	2.984963e+04	3.267505e+04	
Madagascar	PBA_tCO2eqperCap	1.836365e+00	1.800218e+00	1.764084e+00	1.727811e+00	1.706589e+00	1.788497e+00	1.848522e+00	1.930583e+00	1.978527e+00	1.982595e+00	1.896366e+00	1.691163e+00	1.532956e+00	1.469992e+00	1.421109e+00	1.477886e+00	1.530720e+00	1.492230e+00	1.430286e+00	1.400165e+00	1.380484e+00	1.361295e+00	1.369311e+00	1.323984e+00	1.305638e+00	1.283321e+00	1.293484e+00	1.259239e+00	1.339760e+00	
Madagascar	CBA_tCO2eqperCap	1.742574e+00	1.635285e+00	1.532258e+00	1.066007e+00	1.238106e+00	1.528976e+00	1.589159e+00	1.624791e+00	1.611250e+00	1.576764e+00	1.419091e+00	1.351668e+00	1.287176e+00	1.292083e+00	1.126777e+00	1.199675e+00	1.256180e+00	1.307238e+00	1.323934e+00	1.335331e+00	1.286300e+00	1.258435e+00	1.269882e+00	1.232934e+00	1.215015e+00	1.201963e+00	1.239277e+00	1.167324e+00	1.244195e+00	
Madagascar	Population	11599000	11943000	12301000	12675000	13067000	13475000	13903000	14348000	14809000	15283000	15767000	16261000	16765000	17279000	17803000	18337000	18880000	19434000	19996000	20569000	21152000	21744000	22347000	22961000	23590000	24234000	24894000	25571000	26262000	
Madagascar	PBA_GgCO2eqPerBnUSDGDP	5.418007e+03	6.605805e+03	5.841236e+03	5.389709e+03	6.331222e+03	6.279147e+03	5.211014e+03	6.497824e+03	6.656115e+03	7.082908e+03	6.458934e+03	5.056697e+03	4.802211e+03	3.985878e+03	4.995328e+03	4.625150e+03	4.518652e+03	3.401911e+03	2.666632e+03	2.994734e+03	2.925057e+03	2.562367e+03	2.642720e+03	2.446964e+03	2.459483e+03	2.746616e+03	2.717617e+03	2.443779e+03	2.539787e+03	
Madagascar	CBA_GgCO2eqPerBnUSDGDP	5.141285e+03	6.000594e+03	5.073615e+03	3.325287e+03	4.593213e+03	5.368006e+03	4.479865e+03	5.468613e+03	5.420530e+03	5.633059e+03	4.833357e+03	4.041583e+03	4.032271e+03	3.503476e+03	3.960723e+03	3.754466e+03	3.708216e+03	2.980176e+03	2.468348e+03	2.856064e+03	2.725494e+03	2.368753e+03	2.450825e+03	2.278686e+03	2.288772e+03	2.572491e+03	2.603728e+03	2.265401e+03	2.358625e+03	
Madagascar	GDP_MilUSD	3.931335e+03	3.254713e+03	3.714967e+03	4.063299e+03	3.522227e+03	3.838101e+03	4.931861e+03	4.262965e+03	4.401967e+03	4.277904e+03	4.629247e+03	5.438333e+03	5.351702e+03	6.372499e+03	5.064733e+03	5.859270e+03	6.395712e+03	8.524621e+03	1.072514e+04	9.616880e+03	9.982711e+03	1.155182e+04	1.157898e+04	1.242356e+04	1.252296e+04	1.132302e+04	1.184862e+04	1.317631e+04	1.385343e+04	
Malawi	PBA_GgCO2eq	4930	5130	5160	5290	4920	5110	5220	5320	5510	5550	5690	5610	6010	6300	6580	6710	7020	7350	7990	7930	8890	9150	9260	9680	10300	10500	10900	11400	1.174624e+04	
Malawi	CBA_GgCO2eq	5.930295e+03	5.516243e+03	5.102191e+03	-1.263269e+03	1.904620e+03	5.753402e+03	5.872853e+03	6.499361e+03	6.210886e+03	6.488230e+03	6.362005e+03	6.405610e+03	7.060521e+03	7.189127e+03	7.501342e+03	7.758810e+03	8.003688e+03	8.232869e+03	9.186779e+03	9.589252e+03	1.035638e+04	1.020216e+04	1.026934e+04	1.071952e+04	1.124301e+04	1.139630e+04	1.158454e+04	1.190503e+04	1.302983e+04	
Malawi	PBA_tCO2eqperCap	5.242450e-01	5.343750e-01	5.327276e-01	5.447992e-01	5.048225e-01	5.190979e-01	5.208022e-01	5.182660e-01	5.221759e-01	5.113322e-01	5.103597e-01	4.907278e-01	5.130613e-01	5.250000e-01	5.348724e-01	5.314431e-01	5.410822e-01	5.508919e-01	5.820221e-01	5.612967e-01	6.114168e-01	6.115493e-01	6.014549e-01	6.111497e-01	6.322897e-01	6.270529e-01	6.335368e-01	6.451613e-01	6.474253e-01	
Malawi	CBA_tCO2eqperCap	6.306141e-01	5.746087e-01	5.267594e-01	-1.300998e-01	1.954259e-01	5.844577e-01	5.859376e-01	6.331575e-01	5.885980e-01	5.977731e-01	5.706346e-01	5.603228e-01	6.027421e-01	5.990939e-01	6.097660e-01	6.145106e-01	6.169021e-01	6.170641e-01	6.692001e-01	6.787409e-01	7.122684e-01	6.818717e-01	6.670135e-01	6.767803e-01	6.901789e-01	6.805790e-01	6.733239e-01	6.737428e-01	7.181741e-01	
Malawi	Population	9404000	9600000	9686000	9710000	9746000	9844000	10023000	10265000	10552000	10854000	11149000	11432000	11714000	12000000	12302000	12626000	12974000	13342000	13728000	14128000	14540000	14962000	15396000	15839000	16290000	16745000	17205000	17670000	18143000	
Malawi	PBA_GgCO2eqPerBnUSDGDP	2.621265e+03	2.328066e+03	2.867436e+03	2.554769e+03	4.163132e+03	3.656640e+03	2.288436e+03	1.997571e+03	3.147521e+03	3.125138e+03	3.263538e+03	3.268273e+03	1.719231e+03	1.963328e+03	1.892929e+03	1.835385e+03	1.755869e+03	1.658043e+03	1.501594e+03	1.280865e+03	1.277362e+03	1.143178e+03	1.536040e+03	1.753979e+03	1.703095e+03	1.647521e+03	2.006243e+03	1.808579e+03	1.698095e+03	
Malawi	CBA_GgCO2eqPerBnUSDGDP	3.153118e+03	2.503349e+03	2.835311e+03	-6.100873e+02	1.611623e+03	4.117048e+03	2.574645e+03	2.440401e+03	3.547893e+03	3.653444e+03	3.648971e+03	3.731780e+03	2.019745e+03	2.240415e+03	2.157980e+03	2.122265e+03	2.001913e+03	1.857204e+03	1.726510e+03	1.548870e+03	1.488060e+03	1.274633e+03	1.703469e+03	1.942336e+03	1.859021e+03	1.788155e+03	2.132239e+03	1.888701e+03	1.883658e+03	
Malawi	GDP_MilUSD	1.880772e+03	2.203546e+03	1.799517e+03	2.070637e+03	1.181803e+03	1.397458e+03	2.281034e+03	2.663235e+03	1.750584e+03	1.775922e+03	1.743507e+03	1.716503e+03	3.495748e+03	3.208837e+03	3.476094e+03	3.655910e+03	3.998020e+03	4.432937e+03	5.321012e+03	6.191128e+03	6.959656e+03	8.004001e+03	6.028488e+03	5.518881e+03	6.047813e+03	6.373213e+03	5.433040e+03	6.303292e+03	6.917302e+03	
Malaysia	PBA_GgCO2eq	93000	1.060000e+05	1.130000e+05	1.260000e+05	133000	1.400000e+05	1.600000e+05	1.820000e+05	176000	1.910000e+05	2.060000e+05	2.150000e+05	2.230000e+05	238000	2.540000e+05	2.820000e+05	2.810000e+05	2.950000e+05	306000	2.970000e+05	3.260000e+05	3.100000e+05	3.130000e+05	3.340000e+05	3.430000e+05	3.570000e+05	355000	359000	3.634025e+05	
Malaysia	CBA_GgCO2eq	7.169066e+04	8.407630e+04	9.646193e+04	8.127127e+04	1.034287e+05	1.267700e+05	1.457042e+05	1.487452e+05	1.128288e+05	1.201992e+05	1.426530e+05	1.426551e+05	1.478002e+05	1.506683e+05	1.539393e+05	1.662685e+05	1.703344e+05	1.843267e+05	1.913806e+05	1.960135e+05	2.121151e+05	2.090781e+05	2.180876e+05	2.399658e+05	2.459755e+05	2.534955e+05	2.354989e+05	2.376376e+05	2.468315e+05	
Malaysia	PBA_tCO2eqperCap	5.158070e+00	5.723542e+00	5.946430e+00	6.466513e+00	6.657323e+00	6.833268e+00	7.612523e+00	8.440384e+00	7.958399e+00	8.428578e+00	8.881607e+00	9.068286e+00	9.211831e+00	9.636018e+00	1.008297e+01	1.097661e+01	1.072437e+01	1.104042e+01	1.123513e+01	1.070849e+01	1.155701e+01	1.081987e+01	1.076785e+01	1.133394e+01	1.148425e+01	1.179347e+01	1.156917e+01	1.154155e+01	1.152634e+01	
Malaysia	CBA_tCO2eqperCap	3.976188e+00	4.539757e+00	5.076142e+00	4.170966e+00	5.177131e+00	6.187525e+00	6.932351e+00	6.898169e+00	5.101913e+00	5.304234e+00	6.150429e+00	6.016917e+00	6.105430e+00	6.100178e+00	6.110886e+00	6.471859e+00	6.500818e+00	6.898455e+00	7.026750e+00	7.067371e+00	7.519679e+00	7.297412e+00	7.502670e+00	8.142991e+00	8.235696e+00	8.374204e+00	7.674723e+00	7.639852e+00	7.828963e+00	
Malaysia	Population	18030000	18520000	19003000	19485000	19978000	20488000	21018000	21563000	22115000	22661000	23194000	23709000	24208000	24699000	25191000	25691000	26202000	26720000	27236000	27735000	28208000	28651000	29068000	29469000	29867000	30271000	30685000	31105000	31528000	
Malaysia	PBA_GgCO2eqPerBnUSDGDP	2.112476e+03	2.156964e+03	1.909831e+03	1.883553e+03	1.785754e+03	1.578259e+03	1.586430e+03	1.819903e+03	2.438771e+03	2.413188e+03	2.196402e+03	2.317211e+03	2.211303e+03	2.159663e+03	2.036081e+03	1.964690e+03	1.727198e+03	1.524171e+03	1.325743e+03	1.468424e+03	1.278348e+03	1.040436e+03	9.954105e+02	1.033169e+03	1.014607e+03	1.184650e+03	1.178402e+03	1.125539e+03	1.013443e+03	
Malaysia	CBA_GgCO2eqPerBnUSDGDP	1.628438e+03	1.710845e+03	1.630318e+03	1.214911e+03	1.388709e+03	1.429114e+03	1.444684e+03	1.487373e+03	1.563430e+03	1.518656e+03	1.520988e+03	1.537497e+03	1.465610e+03	1.367197e+03	1.233988e+03	1.158391e+03	1.046980e+03	9.523575e+02	8.291553e+02	9.691281e+02	8.317698e+02	7.017176e+02	6.935677e+02	7.422913e+02	7.276049e+02	8.411865e+02	7.817249e+02	7.450430e+02	6.883546e+02	
Malaysia	GDP_MilUSD	4.402418e+04	4.914315e+04	5.916755e+04	6.689484e+04	7.447836e+04	8.870534e+04	1.008554e+05	1.000053e+05	7.216750e+04	7.914842e+04	9.378974e+04	9.278395e+04	1.008455e+05	1.102024e+05	1.247495e+05	1.435341e+05	1.626912e+05	1.935478e+05	2.308139e+05	2.022576e+05	2.550166e+05	2.979520e+05	3.144431e+05	3.232772e+05	3.380620e+05	3.013548e+05	3.012555e+05	3.189582e+05	3.585819e+05	
Maldives	PBA_GgCO2eq	202	184	262	230	233	290	333	374	347	470	492	505	639	554	717	653	814	839	902	945	1000	1050	1180	1160	1410	1330	1390	1450	1.566826e+03	
Maldives	CBA_GgCO2eq	4.074077e+02	3.602972e+01	-3.353482e+02	-4.453232e+03	-2.180961e+03	5.545195e+02	3.425303e+02	6.830105e+02	6.312525e+02	7.619878e+02	7.256330e+02	7.746116e+02	8.358867e+02	7.924647e+02	1.028925e+03	1.076546e+03	1.516204e+03	1.570539e+03	1.748283e+03	1.808031e+03	1.879002e+03	1.907809e+03	1.933404e+03	2.035526e+03	2.188570e+03	2.117125e+03	1.242030e+03	1.244346e+03	2.342709e+03	
Maldives	PBA_tCO2eqperCap	9.058296e-01	8.000000e-01	1.110169e+00	9.465021e-01	9.357430e-01	1.141732e+00	1.285714e+00	1.416667e+00	1.294776e+00	1.715328e+00	1.763441e+00	1.765734e+00	2.173469e+00	1.828383e+00	2.305466e+00	2.040625e+00	2.489297e+00	2.504478e+00	2.629738e+00	2.677054e+00	2.732240e+00	2.763158e+00	2.972292e+00	2.788462e+00	3.241379e+00	2.923077e+00	2.920168e+00	2.923387e+00	3.036485e+00	
Maldives	CBA_tCO2eqperCap	1.826940e+00	1.566510e-01	-1.420967e+00	-1.832606e+01	-8.758878e+00	2.183148e+00	1.322511e+00	2.587161e+00	2.355420e+00	2.780977e+00	2.600835e+00	2.708432e+00	2.843152e+00	2.615395e+00	3.308440e+00	3.364205e+00	4.636709e+00	4.688177e+00	5.097035e+00	5.121902e+00	5.133885e+00	5.020549e+00	4.870036e+00	4.893092e+00	5.031194e+00	4.653022e+00	2.609306e+00	2.508763e+00	4.540133e+00	
Maldives	Population	223000	230000	236000	243000	249000	254000	259000	264000	268000	274000	279000	286000	294000	303000	311000	320000	327000	335000	343000	353000	366000	380000	397000	416000	435000	455000	476000	496000	516000	
Maldives	PBA_GgCO2eqPerBnUSDGDP	9.391461e+02	7.526538e+02	9.197715e+02	7.135619e+02	6.547070e+02	7.268372e+02	7.393718e+02	7.358966e+02	6.424779e+02	7.976380e+02	7.880358e+02	5.803399e+02	7.123498e+02	5.265554e+02	5.844333e+02	5.613040e+02	5.167596e+02	4.490513e+02	3.970689e+02	4.029344e+02	3.863725e+02	3.784668e+02	4.088462e+02	3.520473e+02	3.813540e+02	3.236463e+02	3.174142e+02	3.061662e+02	2.941040e+02	
Maldives	CBA_GgCO2eqPerBnUSDGDP	1.894135e+03	1.473799e+02	-1.177266e+03	-1.381590e+04	-6.128284e+03	1.389812e+03	7.605324e+02	1.343917e+03	1.168777e+03	1.293171e+03	1.162245e+03	8.901743e+02	9.318367e+02	7.532067e+02	8.386860e+02	9.253742e+02	9.625466e+02	8.405873e+02	7.696106e+02	7.709185e+02	7.259947e+02	6.876592e+02	6.698856e+02	6.177600e+02	5.919290e+02	5.151876e+02	2.836244e+02	2.627426e+02	4.397424e+02	
Maldives	GDP_MilUSD	2.150890e+02	2.444683e+02	2.848534e+02	3.223266e+02	3.558844e+02	3.989890e+02	4.503823e+02	5.082236e+02	5.400964e+02	5.892398e+02	6.243371e+02	8.701797e+02	8.970312e+02	1.052121e+03	1.226830e+03	1.163362e+03	1.575200e+03	1.868383e+03	2.271646e+03	2.345295e+03	2.588176e+03	2.774352e+03	2.886171e+03	3.295011e+03	3.697352e+03	4.109425e+03	4.379136e+03	4.735990e+03	5.327457e+03	
Mali	PBA_GgCO2eq	8470	8420	8470	8600	8810	9030	9430	9900	11000	11900	12500	16900	20800	23900	30400	32900	36800	39700	45500	44800	53100	53500	54000	56000	57500	59000	66200	69000	7.204657e+04	
Mali	CBA_GgCO2eq	9.212428e+03	8.605613e+03	7.998799e+03	1.179824e+03	5.244107e+03	9.701469e+03	9.737151e+03	1.034375e+04	1.135033e+04	1.227297e+04	1.257264e+04	1.702421e+04	2.065949e+04	2.402223e+04	3.054658e+04	3.302674e+04	3.676839e+04	3.960526e+04	4.528109e+04	4.472731e+04	5.266748e+04	5.304325e+04	5.345099e+04	5.562043e+04	5.634502e+04	5.814599e+04	6.267061e+04	6.520807e+04	6.805818e+04	
Mali	PBA_tCO2eqperCap	1.002367e+00	9.749884e-01	9.570621e-01	9.464070e-01	9.437600e-01	9.419987e-01	9.585282e-01	9.807807e-01	1.061674e+00	1.118106e+00	1.141970e+00	1.499290e+00	1.790479e+00	1.994492e+00	2.457757e+00	2.575141e+00	2.787245e+00	2.908212e+00	3.223749e+00	3.072492e+00	3.528474e+00	3.448276e+00	3.379436e+00	3.404255e+00	3.395536e+00	3.383222e+00	3.684943e+00	3.727312e+00	3.776421e+00	
Mali	CBA_tCO2eqperCap	1.090228e+00	9.964814e-01	9.038191e-01	1.298365e-01	5.617683e-01	1.012046e+00	9.897491e-01	1.024742e+00	1.095486e+00	1.153149e+00	1.148606e+00	1.510309e+00	1.778384e+00	2.004693e+00	2.469608e+00	2.585061e+00	2.784851e+00	2.901271e+00	3.208239e+00	3.067506e+00	3.499733e+00	3.418837e+00	3.345077e+00	3.381181e+00	3.327331e+00	3.334250e+00	3.488484e+00	3.522476e+00	3.567365e+00	
Mali	Population	8450000	8636000	8850000	9087000	9335000	9586000	9838000	10094000	10361000	10643000	10946000	11272000	11617000	11983000	12369000	12776000	13203000	13651000	14114000	14581000	15049000	15515000	15979000	16450000	16934000	17439000	17965000	18512000	19078000	
Mali	PBA_GgCO2eqPerBnUSDGDP	3.158195e+03	3.090893e+03	2.992221e+03	3.051506e+03	4.231820e+03	3.336504e+03	3.391571e+03	3.670601e+03	3.766661e+03	3.459842e+03	4.231365e+03	4.876914e+03	5.347376e+03	5.081318e+03	5.583643e+03	5.266109e+03	5.328795e+03	4.873740e+03	4.643454e+03	4.396059e+03	4.967646e+03	4.116944e+03	4.340157e+03	4.228751e+03	4.002688e+03	4.502143e+03	4.721825e+03	4.487628e+03	4.195578e+03	
Mali	CBA_GgCO2eqPerBnUSDGDP	3.435022e+03	3.159030e+03	2.825758e+03	4.186325e+02	2.518969e+03	3.584606e+03	3.502041e+03	3.835128e+03	3.886622e+03	3.568280e+03	4.255953e+03	4.912757e+03	5.311253e+03	5.107306e+03	5.610565e+03	5.286396e+03	5.324218e+03	4.862109e+03	4.621113e+03	4.388926e+03	4.927183e+03	4.081797e+03	4.296031e+03	4.200088e+03	3.922288e+03	4.436976e+03	4.470086e+03	4.241008e+03	3.963318e+03	
Mali	GDP_MilUSD	2.681912e+03	2.724132e+03	2.830673e+03	2.818281e+03	2.081846e+03	2.706425e+03	2.780422e+03	2.697106e+03	2.920359e+03	3.439463e+03	2.954130e+03	3.465306e+03	3.889758e+03	4.703504e+03	5.444474e+03	6.247496e+03	6.905876e+03	8.145695e+03	9.798741e+03	1.019095e+04	1.068917e+04	1.299507e+04	1.244195e+04	1.324268e+04	1.436535e+04	1.310487e+04	1.402000e+04	1.537561e+04	1.717202e+04	
Malta	PBA_GgCO2eq	2140	2310	2520	2.540000e+03	2710	2710	2670	2730	2740	2790	2790	2700	2700	2910	2850	2930	2980	3080	3090	2880	2920	2990	3200	2860	2.870000e+03	2.180000e+03	1.890000e+03	2.140000e+03	1.259367e+03	
Malta	CBA_GgCO2eq	3.432089e+03	2.650487e+03	1.868884e+03	-8.064626e+03	-2.485757e+03	4.127444e+03	3.579347e+03	3.988984e+03	4.180476e+03	4.310017e+03	4.428777e+03	4.140961e+03	4.144451e+03	4.253298e+03	4.250402e+03	4.302306e+03	4.460469e+03	4.560842e+03	4.597694e+03	4.306423e+03	4.398346e+03	4.456551e+03	5.071352e+03	4.251766e+03	4.120426e+03	3.453641e+03	2.677462e+03	2.737057e+03	3.322493e+03	
Malta	PBA_tCO2eqperCap	5.911602e+00	6.328767e+00	6.847826e+00	6.846361e+00	7.245989e+00	7.188329e+00	7.026316e+00	7.109375e+00	7.080103e+00	7.135550e+00	7.081218e+00	6.818182e+00	6.766917e+00	7.256858e+00	7.071960e+00	7.234568e+00	7.339901e+00	7.549020e+00	7.555012e+00	6.990291e+00	7.053140e+00	7.153110e+00	7.582938e+00	6.713615e+00	6.674419e+00	5.023041e+00	4.334862e+00	4.885845e+00	2.868717e+00	
Malta	CBA_tCO2eqperCap	9.480909e+00	7.261607e+00	5.078489e+00	-2.173754e+01	-6.646410e+00	1.094813e+01	9.419335e+00	1.038798e+01	1.080226e+01	1.102306e+01	1.124055e+01	1.045697e+01	1.038710e+01	1.060673e+01	1.054690e+01	1.062298e+01	1.098638e+01	1.117854e+01	1.124131e+01	1.045248e+01	1.062402e+01	1.066161e+01	1.201742e+01	9.980672e+00	9.582386e+00	7.957699e+00	6.140968e+00	6.248989e+00	7.568321e+00	
Malta	Population	362000	365000	368000	371000	374000	377000	380000	384000	387000	391000	394000	396000	399000	401000	403000	405000	406000	408000	409000	412000	414000	418000	422000	426000	430000	434000	436000	438000	439000	
Malta	PBA_GgCO2eqPerBnUSDGDP	8.401502e+02	8.399873e+02	8.339096e+02	9.375536e+02	9.037641e+02	7.878063e+02	7.478423e+02	7.367681e+02	6.983315e+02	6.759845e+02	6.883118e+02	6.639641e+02	6.044350e+02	5.373112e+02	4.715122e+02	4.575380e+02	4.410163e+02	3.908377e+02	3.442073e+02	3.377031e+02	3.337459e+02	3.142308e+02	3.476180e+02	2.816653e+02	2.539296e+02	2.040741e+02	1.651451e+02	1.678713e+02	8.623683e+01	
Malta	CBA_GgCO2eqPerBnUSDGDP	1.347416e+03	9.637988e+02	6.184446e+02	-2.976779e+03	-8.289809e+02	1.199862e+03	1.002542e+03	1.076541e+03	1.065459e+03	1.044267e+03	1.092609e+03	1.018315e+03	9.277967e+02	7.853418e+02	7.031987e+02	6.718324e+02	6.601139e+02	5.787497e+02	5.121552e+02	5.049626e+02	5.027157e+02	4.683564e+02	5.509041e+02	4.187325e+02	3.645638e+02	3.233021e+02	2.339522e+02	2.147072e+02	2.275122e+02	
Malta	GDP_MilUSD	2.547164e+03	2.750041e+03	3.021910e+03	2.709178e+03	2.998570e+03	3.439932e+03	3.570272e+03	3.705372e+03	3.923638e+03	4.127314e+03	4.053396e+03	4.066485e+03	4.466982e+03	5.415856e+03	6.044382e+03	6.403839e+03	6.757120e+03	7.880509e+03	8.977150e+03	8.528202e+03	8.749171e+03	9.515298e+03	9.205507e+03	1.015389e+04	1.130234e+04	1.068239e+04	1.144448e+04	1.274786e+04	1.460358e+04	
Mauritania	PBA_GgCO2eq	3780	3840	3960	4130	4420	4400	4570	4670	4780	4990	5140	5320	5540	5580	5970	6080	6640	7040	7110	7410	7730	7960	8140	8420	8610	9170	9640	9780	9.915992e+03	
